Filename,NumChannels,SampleWidth,FrameRate,NumFrames,CompType,CompName,Duration
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/160_1b3_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/170_2b2_Pl_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/198_1b5_Pr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/172_1b4_Pl_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/160_1b3_Pr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/207_2b3_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/200_2p3_Tc_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/104_1b1_Lr_sc_Litt3200.wav,1,2,4000,60096,NONE,not compressed,15.024
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/130_1p2_Ll_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/158_1p3_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/197_1b1_Tc_sc_Meditron.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/198_6p1_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/193_7b3_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/107_2b4_Pr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/207_3b2_Pr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/104_1b1_Al_sc_Litt3200.wav,1,2,4000,63424,NONE,not compressed,15.856
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/217_1b1_Tc_sc_Meditron.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/110_1p1_Al_sc_Meditron.wav,1,2,4000,129200,NONE,not compressed,32.3
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/163_8b3_Ll_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/160_1b3_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/198_1b5_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/193_1b2_Tc_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/151_2p4_Pr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/130_1p2_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/151_2p2_Ll_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/178_1b2_Pl_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/221_2b1_Pl_mc_LittC2SE.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/130_3p3_Pr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/172_2b5_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/186_2b2_Pl_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/213_2p2_Tc_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/178_2b2_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/138_2p2_Tc_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/157_1b1_Ar_sc_Meditron.wav,1,2,4000,260200,NONE,not compressed,65.05
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/160_1b4_Tc_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/112_1p1_Ll_sc_Litt3200.wav,1,2,4000,117440,NONE,not compressed,29.36
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/122_2b2_Ar_mc_LittC2SE.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/130_3p3_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/170_1b2_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/205_1b3_Ll_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/146_2b4_Pr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/147_2b4_Pl_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/176_1b4_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/147_2b3_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/177_1b2_Pl_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/148_1b1_Al_sc_Meditron.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/130_3b4_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/111_1b3_Tc_sc_Meditron.wav,1,2,44100,882001,NONE,not compressed,20.00002267573696
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/211_2p2_Tc_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/169_1b1_Lr_sc_Meditron.wav,1,2,44100,882001,NONE,not compressed,20.00002267573696
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/200_2p4_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/122_2b3_Al_mc_LittC2SE.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/200_2p2_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/205_3b4_Pl_mc_AKGC417L.wav,1,2,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/156_5b3_Ll_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/156_8b3_Pl_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/176_1b3_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/162_2b2_Pr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/147_1b3_Tc_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/130_1p4_Ll_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/130_2b4_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/162_2b3_Pr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/172_1b5_Tc_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/113_1b1_Lr_sc_Litt3200.wav,1,2,4000,58304,NONE,not compressed,14.576
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/139_1b1_Lr_sc_Litt3200.wav,1,2,4000,58304,NONE,not compressed,14.576
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/186_2b4_Tc_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/172_1b3_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/170_1b4_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/184_1b1_Ar_sc_Meditron.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/108_1b1_Al_sc_Meditron.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/117_1b3_Tc_mc_LittC2SE.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/175_1b1_Pr_sc_Litt3200.wav,1,2,4000,67008,NONE,not compressed,16.752
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/135_2b2_Tc_mc_LittC2SE.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/151_3p2_Pr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/138_1p3_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/138_1p4_Tc_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/180_1b4_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/154_1b3_Ll_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/118_1b1_Al_sc_Litt3200.wav,1,2,4000,61888,NONE,not compressed,15.472
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/109_1b1_Pl_sc_Litt3200.wav,1,2,4000,70592,NONE,not compressed,17.648
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/218_1p1_Pr_sc_Litt3200.wav,1,2,4000,112320,NONE,not compressed,28.08
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/172_1b5_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/130_1p3_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/172_2b5_Pr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/166_1p1_Pr_sc_Meditron.wav,1,2,4000,250000,NONE,not compressed,62.5
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/156_2b3_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/193_7b3_Ll_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/192_2b1_Al_mc_LittC2SE.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/185_1b1_Pl_sc_Litt3200.wav,1,2,4000,74944,NONE,not compressed,18.736
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/186_3b3_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/178_1b3_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/133_2p4_Tc_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/141_1b1_Pr_mc_LittC2SE.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/216_1b1_Pl_sc_Meditron.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/204_7p5_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/130_2b2_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/147_2b2_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/224_1b2_Al_sc_Meditron.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/135_2b2_Al_mc_LittC2SE.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/137_1b1_Ar_sc_Meditron.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/130_2p5_Pr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/218_1b1_Pr_sc_Meditron.wav,1,2,4000,275800,NONE,not compressed,68.95
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/107_2b4_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/104_1b1_Ll_sc_Litt3200.wav,1,2,4000,73920,NONE,not compressed,18.48
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/109_1b1_Pr_sc_Litt3200.wav,1,2,4000,120000,NONE,not compressed,30.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/130_2b3_Pl_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/118_1b1_Ll_sc_Litt3200.wav,1,2,4000,50112,NONE,not compressed,12.528
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/146_2b4_Ll_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/195_1b1_Lr_sc_Litt3200.wav,1,2,4000,81344,NONE,not compressed,20.336
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/151_3p2_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/160_1b3_Pl_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/158_1p2_Pr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/107_2b3_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/172_1b3_Pl_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/203_1p4_Tc_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/185_1b1_Ar_sc_Litt3200.wav,1,2,4000,92096,NONE,not compressed,23.024
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/163_2b2_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/130_3b4_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/194_1b1_Lr_sc_Meditron.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/176_1b4_Ll_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/163_8b3_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/170_1b4_Pl_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/162_1b2_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/130_2b3_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/107_2b5_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/156_2b3_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/202_1b1_Ar_sc_Meditron.wav,1,3,44100,873180,NONE,not compressed,19.8
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/198_6p1_Ll_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/213_2p2_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/147_2b2_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/186_3b3_Pr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/151_3p2_Tc_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/133_2p3_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/162_1b2_Tc_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/162_2b3_Tc_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/174_2p3_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/183_1b1_Pl_sc_Meditron.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/204_7p5_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/178_1b6_Ll_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/220_1b2_Al_mc_LittC2SE.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/213_1p5_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/178_2b2_Tc_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/178_1b2_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/176_1b3_Pr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/178_1b2_Pr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/193_1b2_Pl_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/219_2b2_Ar_mc_LittC2SE.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/221_2b3_Ar_mc_LittC2SE.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/172_1b4_Tc_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/186_2b3_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/172_1b3_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/130_1p4_Pl_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/207_2b2_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/138_1p2_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/176_1b4_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/147_2b4_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/198_6p1_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/140_2b3_Tc_mc_LittC2SE.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/170_1b2_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/177_2b4_Pl_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/160_1b4_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/158_1p4_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/198_1b5_Ll_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/162_2b2_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/159_1b1_Ll_sc_Meditron.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/193_7b3_Ar_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/138_2p2_Pl_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/114_1b4_Al_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/130_1p4_Tc_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/162_2b3_Lr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
/content/respiratory_sound_database/Respiratory_Sound_Database/audio_and_txt_files/151_2p3_Pr_mc_AKGC417L.wav,1,3,44100,882000,NONE,not compressed,20.0
